genes,reaction,Organism,geneKO,maxATPafterKO,growthAcrossCond,closeness,degree,betweenness,pagerank,reversible,rawVmin,rawVmax,PFBAflux,kcat,MW,Target,Acetyl,Phos
b2514,"HISTRS",1,0.999999999999419,0.999999999999664,0,0.551763396039906,0.296296296296296,0.00295725509133546,0.284422995708326,0,0.449744842686922,0,0,1.85135319811837,0.215590575752848,1,1,0
b2515,"MECDPDH5",1,0,0.999999999999702,0,0.884165782444143,0.854595336076817,0.0203242969567101,0.779146325089489,0,0.449767979633205,4.20469152356598e-05,0.0110112698661955,1.00375811962536,0.23474488999844,1,1,0
b2518,"NDPK1",1,0.999999999999442,0.999999999999664,1,0.53995032553489,0.268861454046639,0.000422927425463678,0.249645253564171,1,0.449744842686922,1.17020606942982e-07,3.64411269902056,1.00375811962536,0.0773349976595413,1,1,0
b2518,"NDPK2",1,0.999999999999442,0.999999999999664,1,0.539204827531967,0.264060356652949,0.00306489665292781,0.249447961486337,1,0.453855889103002,0.00748856589192789,1.96019501151321,1.00375811962536,0.0773349976595413,1,1,0
b2518,"NDPK3",1,0.999999999999442,0.999999999999664,1,0.53746926059142,0.262688614540466,0.00030149947559834,0.24415530723179,1,0.451489141233672,0.00318747029728719,0.833819077079956,1.00375811962536,0.0773349976595413,1,1,0
b2518,"NDPK4",1,0.999999999999442,0.999999999999664,1,0.534753000304815,0.254458161865569,9.71347116272489e-05,0.236504455513189,1,0.449998254715571,0.000464036799464334,0.120603134080729,1.00375811962536,0.0773349976595413,1,1,0
b2518,"NDPK5",1,0.999999999999442,0.999999999999664,1,0.534753000304815,0.255144032921811,0.000158106283882771,0.237300219642489,1,0.449742910912946,1.40424720738091e-05,0,1.00375811962536,0.0773349976595413,1,1,0
b2518,"NDPK6",1,0.999999999999442,0.999999999999664,1,0.534753000304815,0.255144032921811,0.000140174772001723,0.237246474798955,1,0.449744842686922,1.40424712543697e-05,0,1.00375811962536,0.0773349976595413,1,1,0
b2518,"NDPK7",1,0.999999999999442,0.999999999999664,1,0.534753000304815,0.255144032921811,0.000140143937999052,0.237236701436571,1,0.449743876799314,1.40424720593071e-05,0,1.00375811962536,0.0773349976595413,1,1,0
b2518,"NDPK8",1,0.999999999999442,0.999999999999664,1,0.53401453684349,0.253086419753086,7.27613365416567e-05,0.235323783251107,1,0.449742910912467,1.40424725867452e-05,0,1.00375811962536,0.0773349976595413,1,1,0
b2521,"MCPST",1,0.999999999999442,0.999999999999664,1,0.813982825886835,0.738683127572016,0.123745419334283,0.761812586243877,0,0.449744842686922,0,0,0.960653869184555,0.173131533780621,0,0,0
b2523,"AMPTASECG",1,0.999999999999442,0.999999999999664,0.975975975975976,0.605287653623064,0.403292181069959,0.0154145972912283,0.401325230004808,0,0.449744842686922,8.26027800535668e-07,0,1.97158785343698,0.269046653144016,1,1,0
b2523,"AMPTASEPG",1,0.999999999999442,0.999999999999664,0.975975975975976,0.603893698072104,0.401234567901235,0.0126266703497488,0.393821303138667,0,0.449744842686922,0,-0,1.00375811962536,0.269046653144016,1,1,0
b2528,"I2FE2ST",1,0.999997727090153,0.999999999999887,1,0.789580193756727,0.705075445816187,0,0.628493091392513,0,0.449744842686922,4.92805310908354e-07,0.000129056323253857,1.00375811962536,0.0529505383055079,0,0,0
b2528,"I4FE4ST",1,0.999997727090153,0.999999999999887,1,0.789954810435022,0.705761316872428,0.0015444093503448,0.63102000800405,0,0.449746394843195,4.57604931557758e-06,0.0011983801445001,1.00375811962536,0.0529505383055079,0,0,0
b2529,"I2FE2SR",1,0.999997727090153,0.999999999999887,1,0.790329635349381,0.706447187928669,0.00303186250499845,0.633132269232858,0,0.449744842686922,3.52003794734576e-08,9.2183088038469e-06,1.00375811962536,0.0672616632860041,0,0,0
b2529,"I2FE2SS",1,0.999997727090153,0.999999999999887,1,0.794466502796999,0.713991769547325,0.0270393844107818,0.668997767840896,0,0.449746511060565,5.03365424713534e-06,0.00131821815895011,1.00375811962536,0.0672616632860041,0,0,0
b2529,"I2FE2SS2",1,0.999997727090153,0.999999999999887,1,0.794466502796999,0.713991769547325,0.0270393844107818,0.668997767840896,0,0.449746394843195,4.57604931557758e-06,0.0011983801445001,1.00375811962536,0.0672616632860041,0,0,0
b2529,"I2FE2ST",1,0.999997727090153,0.999999999999887,1,0.789580193756727,0.705075445816187,0,0.628493091392513,0,0.449744842686922,4.92805310908354e-07,0.000129056323253857,1.00375811962536,0.0672616632860041,0,0,0
b2529,"I4FE4SR",1,0.999997727090153,0.999999999999887,1,0.792959254972739,0.711248285322359,0.0204824179078606,0.658803160237346,0,0.449746394843195,4.57604931557758e-06,0.0011983801445001,1.00375811962536,0.0672616632860041,0,0,0
